frame.encap_type,frame.len,frame.number,frame.time,frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_relative,radiotap.channel.flags.cck,radiotap.channel.flags.ofdm,radiotap.channel.freq,radiotap.datarate,radiotap.dbm_antsignal,radiotap.length,radiotap.mactime,radiotap.present.tsft,radiotap.rxflags,radiotap.timestamp.ts,radiotap.vendor_oui,wlan.duration,wlan.analysis.kck,wlan.analysis.kek,wlan.bssid,wlan.country_info.fnm,wlan.country_info.code,wlan.da,wlan.fc.ds,wlan.fc.frag,wlan.fc.order,wlan.fc.moredata,wlan.fc.protected,wlan.fc.pwrmgt,wlan.fc.type,wlan.fc.retry,wlan.fc.subtype,wlan.fcs.bad_checksum,wlan.fixed.beacon,wlan.fixed.capabilities.ess,wlan.fixed.capabilities.ibss,wlan.fixed.reason_code,wlan.fixed.timestamp,wlan.ra,wlan_radio.duration,wlan.rsn.ie.gtk.key,wlan.rsn.ie.igtk.key,wlan.rsn.ie.pmkid,wlan.sa,wlan.seq,wlan.ssid,wlan.ta,wlan.tag,wlan.tag.length,wlan_radio.channel,wlan_radio.data_rate,wlan_radio.end_tsf,wlan_radio.frequency,wlan_radio.signal_dbm,wlan_radio.start_tsf,wlan_radio.phy,wlan_radio.timestamp,wlan.rsn.capabilities.mfpc,wlan_rsna_eapol.keydes.msgnr,wlan_rsna_eapol.keydes.data,wlan_rsna_eapol.keydes.data_len,wlan_rsna_eapol.keydes.key_info.key_mic,wlan_rsna_eapol.keydes.nonce,eapol.keydes.key_len,eapol.keydes.replay_counter,eapol.len,eapol.type,llc,arp,arp.hw.type,arp.proto.type,arp.hw.size,arp.proto.size,arp.opcode,arp.src.hw_mac,arp.src.proto_ipv4,arp.dst.hw_mac,arp.dst.proto_ipv4,ip.dst,ip.proto,ip.src,ip.ttl,ip.version,data.data,data.len,icmpv6.mldr.nb_mcast_records,icmpv6.ni.nonce,tcp.ack,tcp.ack_raw,tcp.analysis,tcp.analysis.flags,tcp.analysis.retransmission,tcp.analysis.reused_ports,tcp.analysis.rto_frame,tcp.checksum,tcp.checksum.status,tcp.flags.syn,tcp.dstport,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.reset,tcp.option_len,tcp.payload,tcp.seq,tcp.seq_raw,tcp.srcport,tcp.time_delta,tcp.time_relative,udp.dstport,udp.srcport,udp.length,udp.payload,udp.time_relative,udp.time_delta,nbns,nbss.continuation_data,nbss.type,nbss.length,ldap,smb.access.generic_execute,smb.access.generic_read,smb.access.generic_write,smb.flags.notify,smb.flags.response,smb.flags2.nt_error,smb.flags2.sec_sig,smb.mid,smb.nt_status,smb.server_component,smb.pid.high,smb.tid,smb2.acct,smb2.auth_frame,smb2.buffer_code,smb2.cmd,smb2.data_offset,smb2.domain,smb2.fid,smb2.filename,smb2.header_len,smb2.host,smb2.msg_id,smb2.pid,smb2.previous_sesid,smb2.protocol_id,smb2.sesid,smb2.session_flags,smb2.tid,smb2.write_length,dhcp,dhcp.client_id.duid_ll_hw_type,dhcp.cookie,dhcp.hw.addr_padding,dhcp.hw.mac_addr,dhcp.id,dhcp.ip.client,dhcp.ip.relay,dhcp.ip.server,dhcp.option.broadcast_address,dhcp.option.dhcp_server_id,dhcp.option.router,dhcp.option.vendor.bsdp.message_type,mdns,dns,dns.a,dns.count.add_rr,dns.count.answers,dns.count.auth_rr,dns.count.labels,dns.count.queries,dns.flags.authoritative,dns.flags.checkdisable,dns.flags.opcode,dns.flags.response,dns.id,dns.ptr.domain_name,dns.qry.name,dns.qry.name.len,dns.resp.len,dns.resp.name,dns.resp.ttl,dns.resp.len.1,dns.retransmit_request,dns.retransmit_response,dns.time,ssdp,http.connection,http.content_length,http.content_type,http.date,http.file_data,http.host,http.last_modified,http.location,http.next_request_in,http.next_response_in,http.request.full_uri,http.request.line,http.request.method,http.request.uri.path,http.request.uri.query,http.request.uri.query.parameter,http.request.version,http.request_in,http.response.code,http.response.code.desc,http.response.line,http.response.phrase,http.response.version,http.response_for.uri,http.response_in,http.referer,http.time,http.server,json.value.string,json.key,ssh.cookie,ssh.compression_algorithms_client_to_server_length,ssh.compression_algorithms_server_to_client_length,ssh.direction,ssh.dh_gex.max,ssh.dh_gex.min,ssh.dh_gex.nbits,ssh.encryption_algorithms_client_to_server_length,ssh.encryption_algorithms_server_to_client_length,ssh.host_key.length,ssh.host_key.type_length,ssh.kex_algorithms_length,ssh.mac_algorithms_client_to_server_length,ssh.mac_algorithms_server_to_client_length,ssh.message_code,ssh.mpint_length,ssh.packet_length,ssh.packet_length_encrypted,ssh.padding_length,ssh.padding_string,ssh.protocol,ssh.server_host_key_algorithms_length,tls.alert_message.desc,tls.alert_message.level,tls.app_data_proto,tls.compress_certificate.compressed_certificate_message.length,tls.connection_id,tls.handshake.extension.type,tls.handshake.extensions_key_share_group,tls.handshake.session_ticket_length,tls.handshake.version,tls.record.content_type,tls.record.version,Label
23,336,4380,Dec 15- 2020 22:55:11.514252000 GTB Standard Time,0.000467,0.000467,1608065712,49.508614,0,1,5180,6,-91,56,7644959761,1-0-0,0x00000000,3349992444,,60,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,24:f5:a2:ea:86:c3,0x00000000,0,0,0,0,0,0,0,5,,100,1,0,,24063024678,24:f5:a2:ea:86:c3,400,,,,0c:9d:92:54:fe:34,2595,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7644959761,5180,-29,7644959361,5,7644959761,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,90,4381,Dec 15- 2020 22:55:11.515414000 GTB Standard Time,0.001162,0.001162,1608065712,49.509776,0,1,5180,6,-205,56,7644961246,1-0-0,0x00000000,3349993929,,60,,,0c:9d:92:54:fe:34,,,0c:9d:92:54:fe:34,0x00000000,0,0,0,0,0,0,0,11,,,,,,,0c:9d:92:54:fe:34,72,,,,24:f5:a2:ea:86:c3,2049,,24:f5:a2:ea:86:c3,,,36,6,7644961246,5180,-66,7644961174,5,7644961246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,70,4382,Dec 15- 2020 22:55:11.515449000 GTB Standard Time,3.50E-05,3.50E-05,1608065712,49.509811,0,1,5180,6,-103,56,7644961337,1-0-0,0x00000000,3349994020,,0,,,,,,,0x00000000,0,0,0,0,0,1,0,13,,,,,,,24:f5:a2:ea:86:c3,44,,,,,,,,,,36,6,7644961337,5180,-33,7644961293,5,7644961337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,101,4383,Dec 15- 2020 22:55:11.515658000 GTB Standard Time,0.000209,0.000209,1608065712,49.51002,0,1,5180,6,-103,56,7644961485,1-0-0,0x00000000,3349994169,,60,,,0c:9d:92:54:fe:34,,,24:f5:a2:ea:86:c3,0x00000000,0,0,0,0,0,0,0,11,,,,,,,24:f5:a2:ea:86:c3,84,,,,0c:9d:92:54:fe:34,2596,,0c:9d:92:54:fe:34,1,9,36,6,7644961485,5180,-33,7644961401,5,7644961485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,264,4384,Dec 15- 2020 22:55:11.516396000 GTB Standard Time,0.000738,0.000738,1608065712,49.510758,0,1,5180,6,-207,56,7644961999,1-0-0,0x00000000,3349994683,,60,,,0c:9d:92:54:fe:34,,,0c:9d:92:54:fe:34,0x00000000,0,0,0,0,0,0,0,0,,,1,0,,,0c:9d:92:54:fe:34,304,,,,24:f5:a2:ea:86:c3,2050,ASUS_5G,24:f5:a2:ea:86:c3,1-1-1-1-1-1-1-1-1-1,7-8-2-40-20-7-26-26-8-12,36,6,7644961999,5180,-67,7644961695,5,7644961999,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,70,4385,Dec 15- 2020 22:55:11.516432000 GTB Standard Time,3.60E-05,3.60E-05,1608065712,49.510794,0,1,5180,6,-103,56,7644962323,1-0-0,0x00000000,3349995006,,0,,,,,,,0x00000000,0,0,0,0,0,1,0,13,,,,,,,24:f5:a2:ea:86:c3,44,,,,,,,,,,36,6,7644962323,5180,-33,7644962279,5,7644962323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,233,4386,Dec 15- 2020 22:55:11.516801000 GTB Standard Time,0.000369,0.000369,1608065712,49.511163,0,1,5180,6,-103,56,7644962448,1-0-0,0x00000000,3349995131,,60,,,0c:9d:92:54:fe:34,,,24:f5:a2:ea:86:c3,0x00000000,0,0,0,0,0,0,0,1,,,1,0,,,24:f5:a2:ea:86:c3,260,,,,0c:9d:92:54:fe:34,2597,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1,8-1-1-5-26-22-8-12-5-9-24,36,6,7644962448,5180,-33,7644962188,5,7644962448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,103,4387,Dec 15- 2020 22:55:11.524360000 GTB Standard Time,0.007559,0.007559,1608065712,49.518722,0,1,5180,6,-103,56,7644970179,1-0-0,0x00000000,3350002862,,60,,,0c:9d:92:54:fe:34,,,24:f5:a2:ea:86:c3,0x00000002,0,0,0,0,0,2,0,8,,,,,,,24:f5:a2:ea:86:c3,88,,,,0c:9d:92:54:fe:34,0,,0c:9d:92:54:fe:34,,,36,6,7644970179,5180,-33,7644970091,5,7644970179,,,,,,,,,5,0,llc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,99,4388,Dec 15- 2020 22:55:11.530259000 GTB Standard Time,0.005899,0.005899,1608065712,49.524621,0,1,5180,6,-207,56,7644976068,1-0-0,0x00000000,3350008751,,60,,,0c:9d:92:54:fe:34,,,0c:9d:92:54:fe:34,0x00000001,0,0,0,0,0,2,0,8,,,,,,,0c:9d:92:54:fe:34,84,,,,24:f5:a2:ea:86:c3,0,,24:f5:a2:ea:86:c3,,,36,6,7644976068,5180,-67,7644975984,5,7644976068,,,,,,,,,0,1,llc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,70,4389,Dec 15- 2020 22:55:11.530266000 GTB Standard Time,7.00E-06,7.00E-06,1608065712,49.524628,0,1,5180,6,-103,56,7644976172,1-0-0,0x00000000,3350008855,,0,,,,,,,0x00000000,0,0,0,0,0,1,0,13,,,,,,,24:f5:a2:ea:86:c3,44,,,,,,,,,,36,6,7644976172,5180,-33,7644976128,5,7644976172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,103,4390,Dec 15- 2020 22:55:11.532220000 GTB Standard Time,0.001954,0.001954,1608065712,49.526582,0,1,5180,6,-103,56,7644978026,1-0-0,0x00000000,3350010709,,60,,,0c:9d:92:54:fe:34,,,24:f5:a2:ea:86:c3,0x00000002,0,0,0,0,0,2,0,8,,,,,,,24:f5:a2:ea:86:c3,88,,,,0c:9d:92:54:fe:34,1,,0c:9d:92:54:fe:34,,,36,6,7644978026,5180,-33,7644977938,5,7644978026,,,,,,,,,5,0,llc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4391,Dec 15- 2020 22:55:11.568081000 GTB Standard Time,0.035861,0.035861,1608065712,49.562443,0,1,5180,6,-103,56,7645013561,1-0-0,0x00000000,3350046245,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24063078483,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2598,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7645013561,5180,-33,7645013153,5,7645013561,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4392,Dec 15- 2020 22:55:11.670463000 GTB Standard Time,0.102382,0.102382,1608065712,49.664825,0,1,5180,6,-103,56,7645115947,1-0-0,0x00000000,3350148630,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24063180868,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2599,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7645115947,5180,-33,7645115539,5,7645115947,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4393,Dec 15- 2020 22:55:11.772866000 GTB Standard Time,0.102403,0.102403,1608065712,49.767228,0,1,5180,6,-103,56,7645218342,1-0-0,0x00000000,3350251025,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24063283263,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2600,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7645218342,5180,-33,7645217934,5,7645218342,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,136,4394,Dec 15- 2020 22:55:11.773036000 GTB Standard Time,0.00017,0.00017,1608065712,49.767398,0,1,5180,6,-103,56,7645218784,1-0-0,0x00000000,3350251467,,0,,,0c:9d:92:54:fe:34,,,ff:ff:ff:ff:ff:ff,0x00000002,0,0,1,1,0,2,0,0,,,,,,,ff:ff:ff:ff:ff:ff,132,,,,0c:9d:92:54:fe:30,2601,,0c:9d:92:54:fe:34,,,36,6,7645218784,5180,-33,7645218652,5,7645218784,,,,,,,,,,,llc,Address Resolution Protocol (request),1,0x00000800,6,4,1,0c:9d:92:54:fe:30,192.168.2.1,00:00:00:00:00:00,192.168.2.190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,136,4395,Dec 15- 2020 22:55:11.773197000 GTB Standard Time,0.000161,0.000161,1608065712,49.767559,0,1,5180,6,-103,56,7645218951,1-0-0,0x00000000,3350251634,,0,,,0c:9d:92:54:fe:34,,,ff:ff:ff:ff:ff:ff,0x00000002,0,0,0,1,0,2,0,0,,,,,,,ff:ff:ff:ff:ff:ff,132,,,,0c:9d:92:54:fe:30,2602,,0c:9d:92:54:fe:34,,,36,6,7645218951,5180,-33,7645218819,5,7645218951,,,,,,,,,,,llc,Address Resolution Protocol (request),1,0x00000800,6,4,1,0c:9d:92:54:fe:30,192.168.2.1,00:00:00:00:00:00,192.168.2.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4396,Dec 15- 2020 22:55:11.875278000 GTB Standard Time,0.102081,0.102081,1608065712,49.86964,0,1,5180,6,-105,56,7645320764,1-0-0,0x00000000,3350353447,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24063385684,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2603,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7645320764,5180,-34,7645320356,5,7645320764,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4397,Dec 15- 2020 22:55:11.977666000 GTB Standard Time,0.102388,0.102388,1608065712,49.972028,0,1,5180,6,-105,56,7645423140,1-0-0,0x00000000,3350455823,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24063488061,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2604,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7645423140,5180,-34,7645422732,5,7645423140,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4398,Dec 15- 2020 22:55:12.080074000 GTB Standard Time,0.102408,0.102408,1608065712,50.074436,0,1,5180,6,-103,56,7645525544,1-0-0,0x00000000,3350558227,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24063590464,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2605,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7645525544,5180,-33,7645525136,5,7645525544,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,138,4399,Dec 15- 2020 22:55:12.080232000 GTB Standard Time,0.000158,0.000158,1608065712,50.074594,0,1,5180,6,-103,56,7645525987,1-0-0,0x00000000,3350558670,,0,,,0c:9d:92:54:fe:34,,,01:80:c2:00:00:00,0x00000002,0,0,0,1,0,2,0,0,,,,,,,01:80:c2:00:00:00,136,,,,0c:9d:92:54:fe:34,2606,,0c:9d:92:54:fe:34,,,36,6,7645525987,5180,-33,7645525851,5,7645525987,,,,,,,,,,,llc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4400,Dec 15- 2020 22:55:12.182463000 GTB Standard Time,0.102231,0.102231,1608065712,50.176825,0,1,5180,6,-103,56,7645627940,1-0-0,0x00000000,3350660624,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24063692860,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2607,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7645627940,5180,-33,7645627532,5,7645627940,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4401,Dec 15- 2020 22:55:12.284875000 GTB Standard Time,0.102412,0.102412,1608065712,50.279237,0,1,5180,6,-103,56,7645730353,1-0-0,0x00000000,3350763036,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24063795272,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2608,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7645730353,5180,-33,7645729945,5,7645730353,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4402,Dec 15- 2020 22:55:12.387287000 GTB Standard Time,0.102412,0.102412,1608065712,50.381649,0,1,5180,6,-105,56,7645832757,1-0-0,0x00000000,3350865440,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24063897675,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2609,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7645832757,5180,-34,7645832349,5,7645832757,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
